wer,ld,m,insertions,deletions,substitutions,inserted_words,deleted_words,substituted_words
3.25,39,12,9,0,3,"['for', 'people', 'asking', 'look', 'the', 'board', 'was', 'up', 'there']",[],"[('play', 'at'), ('this', 'the'), ('game', 'screen')]"
2.0,16,8,4,0,1,"['if', 'youre', 'not', 'youre']",[],"[('fours', 'not')]"
1.5,3,2,1,0,0,['mmhmm'],[],[]
4.0,4,1,0,0,1,[],[],"[('bullshit', 'ocean')]"
3.2,16,5,1,3,1,['so'],"['just', 'called', 'bullshit']","[('i', 'you')]"
3.0,18,6,0,2,3,[],"['i', 'was']","[('about', 'thats'), ('to', 'a'), ('fall', 'fuck')]"
22.0,22,1,6,0,1,"['you', 'better', 'have', 'car', 'because', 'they']",[],"[('pass', 'play')]"
7.6,38,5,6,0,5,"['actually', 'thank', 'you', 'for', 'all', 'of']",[],"[('she', 'you'), ('open', 'in'), ('the', 'this'), ('mahjong', 'video'), ('case', 'please')]"
0.26666666666666666,4,15,0,0,1,[],[],"[('cards', 'card')]"
3.5,7,2,0,1,1,[],['one'],"[('nine', 'wonder')]"
0.0,0,4,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['one'],"[('ace', 'nice')]"
4.0,8,2,0,0,2,[],[],"[('four', 'for'), ('jacks', 'jaxx')]"
3.6666666666666665,22,6,1,1,4,['and'],['thing'],"[('theyre', 'there'), ('a', 'are'), ('i', 'snakeatic'), ('should', 'priced')]"
7.0,14,2,2,0,2,"['and', 'now']",[],"[('i', 'that'), ('know', 'needs')]"
0.36363636363636365,4,11,0,0,1,[],[],"[('what', 'were')]"
3.3333333333333335,10,3,0,2,1,[],"['just', 'hit']","[('them', 'cheers')]"
3.25,26,8,1,1,5,['if'],['want'],"[('three', 'have'), ('fifty', 'thrifties'), ('want', 'will'), ('five', 'fall'), ('hundred', 'under')]"
3.5,7,2,0,1,1,[],['one'],"[('eight', 'right')]"
0.0,0,2,0,0,0,[],[],[]
1.1428571428571428,8,7,0,0,2,[],[],"[('hm', 'and'), ('three', 'threes')]"
1.4285714285714286,30,21,0,6,3,[],"['when', 'the', 'when', 'the', 'when', 'the']","[('in', 'hit'), ('ill', 'bob'), ('drop', 'dropped')]"
0.0,0,4,0,0,0,[],[],[]
7.0,7,1,1,0,1,['g'],[],"[('hmm', 'ripple')]"
0.0,0,2,0,0,0,[],[],[]
0.4,10,25,0,2,1,[],"['um', 'did']","[('raise', 'raised')]"
3.380952380952381,71,21,17,0,5,"['im', 'going', 'to', 'do', 'the', 'bar', 'and', 'now', 'im', 'going', 'to', 'do', 'bar', 'and', 'side', 'by', 'side']",[],"[('bottom', 'im'), ('but', 'going'), ('if', 'to'), ('sidebyside', 'with'), ('widthwise', 'thighs')]"
3.5,7,2,0,1,1,[],['six'],"[('six', 'fixies')]"
2.0,8,4,0,0,2,[],[],"[('isnt', 'is'), ('nine', 'lie')]"
0.8,8,10,0,0,2,[],[],"[('with', 'if'), ('what', 'all')]"
1.5555555555555556,28,18,0,4,4,[],"['oh', 'i', 'fucked', 'up']","[('better', 'burning'), ('not', 'out'), ('better', 'burning'), ('not', 'out')]"
2.6666666666666665,24,9,0,4,3,[],"['challenge', 'it', 'or', 'just']","[('the', 'chat'), ('next', 'with'), ('person', 'me')]"
0.5,4,8,0,0,1,[],[],"[('fives', 'fathers')]"
0.0,0,2,0,0,0,[],[],[]
7.5,15,2,5,0,0,"['me', 'you', 'good', 'caserr', 'too']",[],[]
8.5,17,2,3,0,2,"['were', 'going', 'to']",[],"[('two', 'fix'), ('sixes', 'this')]"
2.111111111111111,19,9,0,1,4,[],['so'],"[('were', 'im'), ('going', 'gonna'), ('to', 'have'), ('play', 'like')]"
5.0,10,2,2,0,1,"['click', 'at']",[],"[('clicker', 'us')]"
3.5,7,2,0,1,1,[],['one'],"[('more', 'you')]"
0.0,0,5,0,0,0,[],[],[]
2.4285714285714284,17,7,3,0,2,"['hahahaha', 'bitch', 'bitch']",[],"[('pick', 'bitch'), ('up', 'bitch')]"
2.5,10,4,2,0,1,"['and', 'as']",[],"[('yes', 'best')]"
3.272727272727273,36,11,0,8,3,[],"['why', 'do', 'i', 'need', 'plan', 'b', 'for', 'he']","[('want', 'new'), ('a', 'suit'), ('kid', 'up')]"
1.3571428571428572,19,14,1,0,4,['becomes'],[],"[('we', 'you'), ('would', 'easier'), ('become', 'and'), ('easy', 'easier')]"
7.0,7,1,1,0,1,['a'],[],"[('hmm', 'diagnosis')]"
7.0,28,4,8,0,1,"['oh', 'two', 'minutes', 'i', 'was', 'only', 'missing', 'one']",[],"[('bullshit', 'shit')]"
5.0,15,3,1,0,3,['look'],[],"[('sick', 'at'), ('ass', 'this'), ('cards', 'curve')]"
0.0,0,4,0,0,0,[],[],[]
3.4,34,10,0,2,7,[],"['ooh', 'were']","[('you', 'oh'), ('were', 'wow'), ('you', 'want'), ('what', 'to'), ('were', 'see'), ('you', 'a'), ('saying', 'teresa')]"
0.0,0,2,0,0,0,[],[],[]
4.25,17,4,2,1,2,"['of', 'course']",['tree'],"[('that', 'doug'), ('though', 'veto')]"
0.3333333333333333,4,12,0,0,1,[],[],"[('cause', 'because')]"
0.0,0,9,0,0,0,[],[],[]
1.5714285714285714,11,7,0,1,2,[],['i'],"[('just', 'want'), ('wanna', 'to')]"
0.0,0,2,0,0,0,[],[],[]
1.0,15,15,0,1,3,[],['its'],"[('watch', 'its'), ('out', 'up'), ('hole', 'whole')]"
0.0,0,9,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('already', 'ahead')]"
3.0,30,10,0,2,6,[],"['some', 'queens']","[('do', 'dont'), ('no', 'something'), ('i', 'myyny'), ('dont', 'throw'), ('one', 'my'), ('king', 'okay')]"
5.5,11,2,1,0,2,['its'],[],"[('four', 'like'), ('king', 'husties')]"
0.0,0,8,0,0,0,[],[],[]
0.75,12,16,0,0,3,[],[],"[('the', 'it'), ('two', 'too'), ('two', 'tooth')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,7,0,0,0,[],[],[]
2.0,12,6,0,0,3,[],[],"[('yup', 'yeah'), ('liar', 'flyer'), ('thats', 'on')]"
0.28,7,25,0,1,1,[],['but'],"[('queen', 'cool')]"
1.5,3,2,0,1,0,[],['two'],[]
0.0,0,7,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('more', 'what')]"
0.8,4,5,0,0,1,[],[],"[('up', 'out')]"
7.0,7,1,1,0,1,['thank'],[],"[('yes', 'you')]"
4.0,8,2,0,0,2,[],[],"[('one', 'whats'), ('seven', 'up')]"
3.5,14,4,0,2,2,[],"['what', 'time']","[('is', 'whats'), ('it', 'wrong')]"
0.4444444444444444,4,9,0,0,1,[],[],"[('eight', 'eights')]"
7.0,7,1,1,0,1,['thank'],[],"[('hm', 'you')]"
4.0,16,4,4,0,1,"['were', 'nala', 'tialsub', 'recorded']",[],"[('that', 'film')]"
4.0,4,1,0,0,1,[],[],"[('kings', 'peace')]"
4.0,4,1,0,0,1,[],[],"[('ha', 'bye')]"
2.75,11,4,1,0,2,['lot'],[],"[('lotta', 'of'), ('yeah', 'yo')]"
1.2,12,10,0,0,3,[],[],"[('wanna', 'want'), ('really', 'to'), ('call', 'pop')]"
11.5,23,2,5,0,2,"['oh', 'my', 'god', 'oh', 'my']",[],"[('risk', 'god'), ('it', 'too')]"
1.8333333333333333,22,12,3,3,1,"['like', 'youre', 'the']","['you', 'thats', 'how']","[('oh', 'still')]"
3.5714285714285716,25,7,3,0,4,"['ours', 'is', 'just']",[],"[('who', 'usually'), ('goes', 'whoever'), ('first', 'wants'), ('yeah', 'to')]"
7.0,7,1,1,0,1,['oh'],[],"[('uno', 'no')]"
3.3333333333333335,10,3,1,1,1,['thank'],['found'],"[('them', 'fauta')]"
4.333333333333333,26,6,2,0,5,"['call', 'yeah']",[],"[('said', 'and'), ('one', 'they'), ('eight', 'call'), ('got', 'o'), ('uh', 'yeah')]"
7.0,7,1,1,0,1,['oh'],[],"[('uno', 'no')]"
3.5,7,2,0,1,1,[],['one'],"[('more', '안안')]"
22.0,22,1,6,0,1,"['and', 'the', 'answer', 'is', 'yes', 'first']",[],"[('india', 'buke')]"
3.4,17,5,3,0,2,"['he', 'of', 'the']",[],"[('heres', 'has'), ('vivek', 'back')]"
4.0,4,1,0,0,1,[],[],"[('hmm', 'yeah')]"
3.6,18,5,2,0,3,"['where', 'are']",[],"[('never', 'we'), ('reveal', 'going'), ('opponents', 'opponent')]"
7.0,21,3,3,0,3,"['you', 'did', 'no']",[],"[('even', 'good'), ('a', 'assignment'), ('nine', 'then')]"
3.5,7,2,0,1,1,[],['one'],"[('ten', 'bye')]"
3.5,14,4,0,2,2,[],"['im', 'thinking']","[('of', 'thank'), ('one', 'you')]"
0.0,0,11,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('yep', 'yo')]"
0.0,0,2,0,0,0,[],[],[]
4.0,4,1,0,0,1,[],[],"[('decks', 'thanks')]"
0.47619047619047616,10,21,1,1,1,['i'],['i'],"[('and', 'when')]"
10.0,10,1,2,0,1,"['made', 'out']",[],"[('huh', 'of')]"
2.3333333333333335,14,6,1,1,2,['demon'],['isnt'],"[('even', 'is'), ('ten', 'too')]"
0.3181818181818182,7,22,1,0,1,['going'],[],"[('gonna', 'to')]"
0.0,0,6,0,0,0,[],[],[]
13.5,27,2,9,0,0,"['michelle', 'meow', 'yaw', 'meow', 'meow', 'meow', 'meow', 'meow', 'dragon']",[],[]
4.0,4,1,0,0,1,[],[],"[('ha', 'huh')]"
0.0,0,6,0,0,0,[],[],[]
3.857142857142857,27,7,0,1,6,[],['no'],"[('its', 'you'), ('the', 'say'), ('same', 'you'), ('rank', 'have'), ('or', 'your'), ('higher', 'play')]"
12.0,36,3,8,0,3,"['see', 'you', 'together', 'please', 'i', 'wanna', 'have', 'a']",[],"[('two', 'new'), ('more', 'workout'), ('six', 'already')]"
1.6666666666666667,10,6,2,0,1,"['speed', 'check']",[],"[('spade', 'speed')]"
5.444444444444445,49,9,7,0,7,"['love', 'his', 'and', 'both', 'of', 'these', 'cute']",[],"[('was', 'bathroom'), ('about', 'look'), ('to', 'a'), ('fall', 'little'), ('i', 'things'), ('was', 'arent'), ('like', 'visualized')]"
0.0,0,1,0,0,0,[],[],[]
0.2857142857142857,4,14,0,0,1,[],[],"[('the', 'a')]"
3.6666666666666665,11,3,0,1,2,[],['five'],"[('oh', 'bye'), ('one', 'everyone')]"
2.0,4,2,0,0,1,[],[],"[('sevens', 'seven')]"
0.0,0,7,0,0,0,[],[],[]
4.8,48,10,8,0,6,"['give', 'give', 'no', 'i', 'was', 'gonna', 'say', 'it']",[],"[('skip', 'me'), ('your', 'one'), ('turn', 'more'), ('skip', 'me'), ('your', 'a'), ('four', 'more')]"
3.5,7,2,1,0,1,['sixties'],[],"[('sixes', 'pasling')]"
1.3333333333333333,4,3,0,0,1,[],[],"[('i', 'right')]"
0.0,0,2,0,0,0,[],[],[]
4.0,8,2,0,0,2,[],[],"[('one', 'on'), ('jack', 'jay')]"
4.0,4,1,0,0,1,[],[],"[('ahh', 'heeev')]"
4.0,28,7,4,0,4,"['i', 'think', 'picked', 'its']",[],"[('pick', 'one'), ('up', 'of'), ('bullshit', 'most'), ('ten', 'in')]"
2.75,11,4,1,0,2,['and'],[],"[('anymore', 'were'), ('gadgets', 'gatix')]"
4.333333333333333,13,3,3,0,1,"['so', 'good', 'job']",[],"[('clockwise', 'there')]"
0.6666666666666666,4,6,0,0,1,[],[],"[('no', 'now')]"
0.0,0,3,0,0,0,[],[],[]
2.5714285714285716,18,7,5,1,0,"['its', 'a', 'very', 'difficult', 'feeling']",['that'],[]
3.5,7,2,0,1,1,[],['one'],"[('more', 'itsomd')]"
4.0,8,2,0,0,2,[],[],"[('one', 'coming'), ('more', 'home')]"
3.6,18,5,1,1,3,['out'],['knew'],"[('you', 'he'), ('on', 'for'), ('four', 'it')]"
0.0,0,3,0,0,0,[],[],[]
1.1666666666666667,7,6,0,1,1,[],['you'],"[('acting', 'swacking')]"
3.6666666666666665,11,3,0,1,2,[],['are'],"[('we', 'dear'), ('playing', 'youtuber')]"
2.0,8,4,0,0,2,[],[],"[('one', 'whats'), ('ten', 'that')]"
17.5,35,2,9,0,2,"['h', 'when', 'i', 'am', 'looking', 'it', 'couldnt', 'hurt', 'the']",[],"[('call', 'raja'), ('out', 'caller')]"
3.0,6,2,2,0,0,"['thank', 'you']",[],[]
13.0,26,2,6,0,2,"['theyre', 'all', 'very', 'similar', 'to', 'what']",[],"[('two', 'they'), ('more', 'have')]"
0.8,4,5,0,0,1,[],[],"[('jack', 'hey')]"
3.6666666666666665,22,6,6,0,1,"['i', 'hope', 'this', 'thing', 'is', 'recording']",[],"[('set', 'said')]"
0.0,0,17,0,0,0,[],[],[]
1.1111111111111112,10,9,1,1,1,['just'],['bruh'],"[('justnot', 'not')]"
1.6428571428571428,23,14,5,0,2,"['clicker', 'then', 'its', 'not', 'blockwise']",[],"[('clockwise', 'there'), ('guys', 'ways')]"
7.0,7,1,1,0,1,['thank'],[],"[('two', 'you')]"
0.0,0,3,0,0,0,[],[],[]
7.0,14,2,2,0,2,"['and', 'youre']",[],"[('your', 'weird'), ('ass', 'the')]"
5.8,29,5,3,0,5,"['and', 'accountability', 'for']",[],"[('do', 'the'), ('you', 'entire'), ('get', 'planet'), ('counterclockwise', 'in'), ('clockwise', 'snorlok')]"
0.0,0,2,0,0,0,[],[],[]
3.0,18,6,1,1,3,['the'],['have'],"[('you', 'cabie'), ('played', 'blade'), ('before', 'four')]"
2.0,18,9,1,1,3,['solar'],['so'],"[('do', 'you'), ('youve', 'have'), ('soda', 'fragment')]"
2.7,27,10,0,9,0,[],"['if', 'i', 'dont', 'wanna', 'cut', 'it', 'i', 'would', 'just']",[]
0.0,0,1,0,0,0,[],[],[]
3.75,15,4,0,1,3,[],['separate'],"[('whenever', 'help'), ('time', 'with'), ('were', 'total')]"
22.0,22,1,6,0,1,"['enigma', 'doom', 'well', 'i', 'really', 'taste']",[],"[('case', 'nature')]"
3.6666666666666665,11,3,0,1,2,[],['better'],"[('than', 'thats'), ('me', 'what')]"
2.0,8,4,0,0,2,[],[],"[('this', 'see'), ('shit', 'you')]"
3.2222222222222223,29,9,0,3,5,[],"['mhm', 'mm', 'hm']","[('mm', 'one'), ('hm', 'piece'), ('mm', 'mmhmm'), ('hm', 'mmhmm'), ('twos', 'two')]"
4.0,4,1,0,0,1,[],[],"[('ten', 'again')]"
1.6,24,15,2,2,3,"['they', 'count']","['they', 'are']","[('there', 'are'), ('counter', 'as'), ('card', 'cards')]"
0.0,0,1,0,0,0,[],[],[]
1.5,18,12,0,2,3,[],"['but', 'telling']","[('you', 'a'), ('to', 'neutral'), ('pair', 'player')]"
5.0,15,3,1,0,3,['youre'],[],"[('deal', 'correct'), ('correctly', 'please'), ('stop', 'ah')]"
0.0,0,5,0,0,0,[],[],[]
0.0,0,5,0,0,0,[],[],[]
1.5,3,2,0,1,0,[],['one'],[]
7.0,7,1,1,0,1,['boost'],[],"[('bullshit', 'it')]"
4.0,8,2,0,0,2,[],[],"[('one', 'im'), ('more', 'out')]"
5.5,11,2,1,0,2,['see'],[],"[('same', 'you'), ('spot', 'tomorrow')]"
1.6,8,5,0,0,2,[],[],"[('ones', 'was'), ('rigged', 'rig')]"
0.6666666666666666,8,12,0,0,2,[],[],"[('your', 'you'), ('guys', 'ways')]"
1.7142857142857142,12,7,0,0,3,[],[],"[('am', 'would'), ('skilled', 'still'), ('at', 'do')]"
1.4545454545454546,16,11,4,0,1,"['of', 'course', 'of', 'course']",[],"[('nah', 'no')]"
0.0,0,1,0,0,0,[],[],[]
2.6,26,10,5,1,2,"['i', 'dont', 'know', 'what', 'which']",['down'],"[('the', 'case'), ('there', 'family')]"
39.0,39,1,13,0,0,"['just', 'want', 'to', 'kicker', 'this', 'out', 'of', 'okay', 'i', 'did', 'it', 'real', 'well']",[],[]
4.0,8,2,0,0,2,[],[],"[('one', 'more'), ('seven', 'so')]"
6.5,13,2,3,0,1,"['next', 'in', 'the']",[],"[('deck', 'video')]"
3.7142857142857144,26,7,1,1,5,['so'],['you'],"[('unless', 'this'), ('we', 'one'), ('make', 'i'), ('it', 'can'), ('run', 'draw')]"
1.4,7,5,1,0,1,['my'],[],"[('mahjong', 'zone')]"
0.0,0,2,0,0,0,[],[],[]
0.0,0,2,0,0,0,[],[],[]
3.3333333333333335,10,3,1,1,1,['at'],['is'],"[('bullying', 'point')]"
3.5,7,2,0,1,1,[],['two'],"[('more', 'bye')]"
3.2666666666666666,49,15,0,11,4,[],"['it', 'depends', 'on', 'me', 'if', 'i', 'call', 'you', 'liar', 'or', 'i']","[('challenge', 'she'), ('you', 'calls'), ('to', 'her'), ('feel', 'name')]"
0.0,0,2,0,0,0,[],[],[]
2.6666666666666665,16,6,0,0,4,[],[],"[('cuz', 'because'), ('guess', 'go'), ('what', 'for'), ('um', 'it')]"
13.0,26,2,6,0,2,"['can', 'you', 'change', 'my', 'career', 'were']",[],"[('one', 'here'), ('queen', 'withoor')]"
0.0,0,2,0,0,0,[],[],[]
0.7209302325581395,31,43,1,4,4,['in'],"['uh', 'ace', 'uh', 'three']","[('of', 'aces'), ('spades', 'fave'), ('anticlockwise', 'clockwise'), ('fours', 'threefours')]"
0.0,0,4,0,0,0,[],[],[]
0.6,3,5,0,1,0,[],['thats'],[]
2.5833333333333335,31,12,0,1,7,[],['they'],"[('no', 'i'), ('wouldnt', 'one'), ('they', 'and'), ('want', 'then'), ('to', 'one'), ('play', 'super'), ('games', 'hair')]"
4.0,8,2,0,0,2,[],[],"[('two', 'cool'), ('ace', 'face')]"
0.0,0,4,0,0,0,[],[],[]
1.6206896551724137,47,29,13,0,2,"['make', 'us', 'a', 'coorganization', 'never', 'going', 'to', 'pass', 'for', 'the', 'kill', 'to', 'okay']",[],"[('go', 'rolled'), ('down', 'out')]"
2.0,4,2,0,0,1,[],[],"[('buddy', 'body')]"
0.42857142857142855,3,7,0,1,0,[],['we'],[]
3.5,7,2,0,1,1,[],['to'],"[('you', 'oh')]"
0.0,0,3,0,0,0,[],[],[]
3.2,16,5,0,4,1,[],"['all', 'of', 'them', 'should']","[('be', 'vi')]"
3.125,25,8,0,7,1,[],"['you', 'see', 'how', 'much', 'smoother', 'that', 'is']","[('though', 'smooth')]"
3.5,42,12,0,6,6,[],"['im', 'gonna', 'be', 'calling', 'your', 'bullshit']","[('from', 'i'), ('now', 'will'), ('on', 'call'), ('is', 'you'), ('that', 'get'), ('a', 'done')]"
0.5833333333333334,7,12,0,1,1,[],['uh'],"[('uh', 'mmmm')]"
3.5,7,2,0,1,1,[],['two'],"[('jacks', 'intelligence')]"
3.0,3,1,1,0,0,['huh'],[],[]
0.0,0,2,0,0,0,[],[],[]
1.8695652173913044,43,23,2,3,7,"['oh', 'yeah']","['he', 'how', 'shut']","[('had', 'yeah'), ('nines', 'nine'), ('called', 'call'), ('nines', 'nice'), ('up', 'i'), ('and', 'lets'), ('shut', 'set')]"
4.0,16,4,0,0,4,[],[],"[('now', 'how'), ('hes', 'is'), ('at', 'that'), ('sus', 'sucked')]"
7.0,7,1,1,0,1,['bye'],[],"[('ha', 'bye')]"
1.8571428571428572,13,7,0,3,1,[],"['now', 'it', 'hm']","[('seems', 'also')]"
1.3333333333333333,12,9,0,0,3,[],[],"[('we', 'when'), ('can', 'you'), ('cards', 'cars')]"
13.0,13,1,3,0,1,"['see', 'you', 'next']",[],"[('demons', 'time')]"
3.5,14,4,2,0,2,"['doesnt', 'cut']",[],"[('have', 'the'), ('to', 'floor')]"
1.3333333333333333,4,3,0,0,1,[],[],"[('so', 'true')]"
1.24,31,25,2,3,4,"['niggas', 'it']","['all', 'is', 'all']","[('right', 'hey'), ('or', 'and'), ('iti', 'all'), ('i', 'right')]"
2.0,4,2,0,0,1,[],[],"[('ok', 'good')]"
4.0,4,1,0,0,1,[],[],"[('hm', 'mmm')]"
1.9411764705882353,33,17,2,1,6,"['crib', 'loves']",['in'],"[('when', 'its'), ('the', 'like'), ('cribs', 'now'), ('cribs', 'is'), ('drop', 'i'), ('it', 'feel')]"
1.0,11,11,0,1,2,[],['a'],"[('it', 'at'), ('higher', 'high')]"
23.5,47,2,13,0,2,"['system', 'which', 'is', 'not', 'where', 'it�s', 'going', 'to', 'start', 'it�s', 'not', 'where', 'someone']",[],"[('one', 'jonathans'), ('four', 'office')]"
0.5,4,8,0,0,1,[],[],"[('several', 'some')]"
0.0,0,6,0,0,0,[],[],[]
3.3333333333333335,10,3,0,2,1,[],"['oh', 'my']","[('god', 'you')]"
3.5,14,4,0,2,2,[],"['what', 'do']","[('you', 'huh'), ('mean', 'nikki')]"
4.375,35,8,1,0,8,['im'],[],"[('if', 'probably'), ('i', 'gonna'), ('get', 'jump'), ('a', 'through'), ('joker', 'all'), ('ill', 'of'), ('at', 'that'), ('you', 'shit')]"
0.0,0,1,0,0,0,[],[],[]
0.0,0,9,0,0,0,[],[],[]
7.0,7,1,1,0,1,['im'],[],"[('okay', 'sorry')]"
0.0,0,3,0,0,0,[],[],[]
1.8888888888888888,17,9,3,0,2,"['whats', 'want', 'no']",[],"[('was', 'that'), ('wanna', 'to')]"
4.0,4,1,0,0,1,[],[],"[('nah', 'mmhmm')]"
3.1666666666666665,19,6,0,1,4,[],['will'],"[('i', 'late'), ('ever', 'or'), ('fold', 'full'), ('it', 'day')]"
0.0,0,2,0,0,0,[],[],[]
1.3333333333333333,8,6,0,0,2,[],[],"[('cos', 'because'), ('two', 'to')]"
0.0,0,1,0,0,0,[],[],[]
1.56,39,25,1,0,9,['at'],[],"[('if', 'at'), ('we', 'this'), ('play', 'way'), ('game', 'games'), ('if', 'this'), ('we', 'way'), ('play', 'any'), ('another', 'other'), ('game', 'games')]"
4.0,8,2,0,0,2,[],[],"[('one', 'on'), ('six', 'sex')]"
0.0,0,1,0,0,0,[],[],[]
3.0,18,6,1,1,3,['my'],['how'],"[('do', 'i'), ('we', 'dont'), ('mahjong', 'jam')]"
2.0,4,2,0,0,1,[],[],"[('five', 'minute')]"
4.5,18,4,2,0,3,"['which', 'is']",[],"[('usually', 'strangely'), ('do', 'the'), ('whatever', 'weather')]"
7.0,7,1,1,0,1,['mind'],[],"[('mine', 'you')]"
4.0,4,1,0,0,1,[],[],"[('so', 'cool')]"
0.6428571428571429,9,14,0,3,0,[],"['thats', 'how', 'you']",[]
3.625,29,8,0,3,5,[],"['cut', 'it', 'cut']","[('it', 'good'), ('cut', 'good'), ('it', 'good'), ('cut', 'good'), ('it', 'good')]"
4.0,8,2,0,0,2,[],[],"[('were', 'thank'), ('just', 'you')]"
1.0,4,4,0,0,1,[],[],"[('twos', 'tears')]"
2.0,4,2,0,0,1,[],[],"[('sevens', 'seven')]"
18.0,18,1,6,0,0,"['youre', 'so', 'fine', 'it', 'was', 'easy']",[],[]
4.0,8,2,0,0,2,[],[],"[('my', 'were'), ('plate', 'okay')]"
6.0,24,4,4,0,3,"['sorry', 'i', 'just', 'reached']",[],"[('its', 'out'), ('reshuffle', 'for'), ('real', 'a')]"
4.0,12,3,0,0,3,[],[],"[('what', 'whats'), ('i', 'going'), ('win', 'on')]"
1.0,4,4,0,0,1,[],[],"[('he', 'it')]"
4.0,4,1,0,0,1,[],[],"[('bet', 'that')]"
1.5,27,18,1,0,6,['down'],[],"[('in', 'the'), ('a', 'car'), ('card', 'oomph'), ('let', 'you'), ('me', 'can'), ('read', 'make')]"
2.4,12,5,4,0,0,"['im', 'sorry', 'damn', 'no']",[],[]
4.0,8,2,0,0,2,[],[],"[('very', 'thank'), ('very', 'you')]"
1.5,3,2,0,1,0,[],['damn'],[]
1.7741935483870968,55,31,1,16,1,['im'],"['on', 'that', 'one', 'no', 'you', 'got', 'it', 'you', 'got', 'it', 'bro', 'no', 'you', 'got', 'it', 'chief']","[('imma', 'gonna')]"
1.4,7,5,1,0,1,['when'],[],"[('nines', 'names')]"
1.1111111111111112,10,9,2,0,1,"['dont', 'dont']",[],"[('i', 'dont')]"
1.4,7,5,0,1,1,[],['to'],"[('give', 'excuse')]"
1.8,18,10,0,2,3,[],"['eh', 'stick']","[('eh', 'a'), ('loaf', 'wolf'), ('end', 'sticking')]"
4.0,4,1,0,0,1,[],[],"[('one', 'oes')]"
4.0,4,1,0,0,1,[],[],"[('mmhm', 'mmhmm')]"
0.0,0,1,0,0,0,[],[],[]
3.5,7,2,0,1,1,[],['calm'],"[('down', 'oh')]"
3.0833333333333335,37,12,0,11,1,[],"['what', 'like', 'the', 'swimmers', 'i', 'dont', 'think', 'thus', 'is', 'your', 'ice']","[('cream', 'berg')]"
0.0,0,6,0,0,0,[],[],[]
0.0,0,3,0,0,0,[],[],[]
3.6666666666666665,22,6,0,2,4,[],"['call', 'that']","[('bullshit', 'thank'), ('i', 'you'), ('dare', 'very'), ('you', 'much')]"
3.8,19,5,3,2,1,"['did', 'you', 'need']","['in', 'my']","[('ass', 'anymore')]"
10.0,10,1,2,0,1,"['ha', 'i']",[],"[('bullshit', 'wtta–')]"
3.0,3,1,1,0,0,['nay'],[],[]
0.0,0,1,0,0,0,[],[],[]
2.0,4,2,0,0,1,[],[],"[('twos', 'two')]"
0.26666666666666666,4,15,0,0,1,[],[],"[('youre', 'yeah')]"
0.0,0,1,0,0,0,[],[],[]
0.8,4,5,0,0,1,[],[],"[('these', 'too')]"
2.0,4,2,0,0,1,[],[],"[('aces', 'weeks')]"
6.0,18,3,2,0,3,"['oh', 'youre']",[],"[('four', 'not'), ('fucking', 'going'), ('four', 'to')]"
0.0,0,4,0,0,0,[],[],[]
0.5,7,14,1,0,1,['ten'],[],"[('da', 'bum')]"
1.0,9,9,0,3,0,[],"['why', 'you', 'have']",[]
0.42857142857142855,3,7,0,1,0,[],['the'],[]
1.0,12,12,0,0,3,[],[],"[('do', 'did'), ('do', 'did'), ('two', 'to')]"
0.0,0,9,0,0,0,[],[],[]
1.0,3,3,0,1,0,[],['max'],[]
0.0,0,3,0,0,0,[],[],[]
6.0,6,1,2,0,0,"['im', 'going']",[],[]
3.5,7,2,0,1,1,[],['three'],"[('fours', 'threefourths')]"
5.0,40,8,8,0,4,"['lets', 'nine', 'bears', 'im', 'not', 'going', 'to', 'get']",[],"[('okay', 'paint'), ('lines', 'down'), ('so', 'that'), ('path', 'pass')]"
0.6666666666666666,4,6,0,0,1,[],[],"[('bs', 'vs')]"
0.42857142857142855,3,7,0,1,0,[],['oh'],[]
3.5,7,2,0,1,1,[],['two'],"[('nines', 'nice')]"
2.5,10,4,0,2,1,[],"['ho', 'ho']","[('you', 'hey')]"
7.0,7,1,1,0,1,['this'],[],"[('one', 'mama')]"
0.0,0,3,0,0,0,[],[],[]
4.2,21,5,2,1,3,"['this', 'stuff']",['you'],"[('got', 'yeah'), ('to', 'first'), ('take', 'of')]"
3.6666666666666665,11,3,0,1,2,[],['two'],"[('more', 'the'), ('jacks', 'murangil')]"
0.9142857142857143,32,35,3,5,2,"['so', 'kind', 'it']","['so', 'ismael', 'like', 'you', 'know']","[('we', 'you'), ('kinda', 'of')]"
4.0,4,1,0,0,1,[],[],"[('hmm', 'huh')]"
0.0,0,5,0,0,0,[],[],[]
0.0,0,3,0,0,0,[],[],[]
1.375,11,8,0,1,2,[],['that'],"[('and', 'oh'), ('drawing', 'drilling')]"
3.5714285714285716,50,14,10,0,5,"['i', 'on', 'a', 'rule', 'as', 'i', 'say', 'counterclockwise', 'its', 'going']",[],"[('uh', 'am'), ('he', 'we'), ('counter', 'to'), ('clockwise', 'be'), ('clockwise', 'jalaga')]"
